,video_id,channelTitle,title,description,tags,publishedAt,duration,definition,caption
50,-r8g2IvJDB8,ANTIHYPE,Sarius - Wspaniały I Wielki (prod. Gibbs),1683,"['sarius', 'antihype', 'wszystko', 'co', 'zle', 'rap', 'hip-hop', 'hip', 'hop', 'muzyka', 'teledysk', 'video', 'wiosna', 'gibbs', 'kpsn', 'kurtyna', 'więzi', 'dziedzic', 'korony', 'czasem', 'mariusz', 'to', 'antyhajp', 'asfalt', 'stoprocent', 'sarius definicja', 'niewygodny', 'wiking', 'zasięg', 'dobry chłopak', 'gadaj do rzeczy', 'gedz', 'dziecko wojny', 'sarius dziecko', 'szpaku', 'sarius dobry chłopak', 'wspaniały i wielki', 'wszystko co złe']",2018-11-07T13:45:27Z,PT3M21S,hd,false
51,Q8crrXZnBvg,ANTIHYPE,Sarius - Dziecko Wojny (prod. Gibbs),1958,"['sarius', 'antihype', 'wszystko', 'co', 'zle', 'rap', 'hip-hop', 'hip', 'hop', 'muzyka', 'teledysk', 'video', 'wiosna', 'gibbs', 'kpsn', 'kurtyna', 'więzi', 'dziedzic', 'korony', 'czasem', 'mariusz', 'to', 'antyhajp', 'asfalt', 'stoprocent', 'sarius definicja', 'niewygodny', 'wiking', 'zasięg', 'dobry chłopak', 'gadaj do rzeczy', 'gedz', 'dziecko wojny', 'sarius dziecko']",2018-10-17T12:29:59Z,PT3M44S,hd,false
52,3comnDkspb4,ANTIHYPE,Sarius - Definicja (prod. KPSN),1675,"['sarius', 'antihype', 'wszystko', 'co', 'zle', 'rap', 'hip-hop', 'hip', 'hop', 'muzyka', 'teledysk', 'video', 'wiosna', 'gibbs', 'kpsn', 'kurtyna', 'więzi', 'dziedzic', 'korony', 'czasem', 'mariusz', 'to', 'antyhajp', 'asfalt', 'stoprocent', 'sarius definicja', 'niewygodny', 'wiking', 'zasięg', 'dobry chłopak', 'gadaj do rzeczy', 'gedz']",2018-10-10T12:37:35Z,PT3M49S,hd,false
53,vuZJZD9Hoxk,ANTIHYPE,Sarius - Wszystko co złe Tour,1283,"['sarius', 'trasa', 'wszystko co złe tour', 'wiking', 'kurtyna', 'antihype', 'rap', 'hip-hop', 'gibbs', 'gedz', 'dobry chłopak', 'zasięg', 'czasem', 'gadaj do rzeczy', 'szpaku', 'powiedział mi ktoś', 'wiosna', 'to co chcesz', 'kpsn']",2018-09-30T15:42:47Z,PT40S,hd,false
54,rkDMS3LsenI,ANTIHYPE,Sarius feat. Gedz - Gadaj Do Rzeczy (prod. Gibbs),1691,"['sarius', 'antihype', 'wszystko', 'co', 'zle', 'rap', 'hip-hop', 'hip', 'hop', 'muzyka', 'teledysk', 'video', 'wiosna', 'gibbs', 'kpsn', 'kurtyna', 'więzi', 'dziedzic', 'korony', 'czasem', 'mariusz', 'to', 'antyhajp', 'asfalt', 'stoprocent', 'sarius gadaj do rzeczy', 'sarius gedz', 'sarius wiking', 'wiking', 'sarius dobry chłopak', 'sarius zasięg', 'sarius kurtyna', 'najshajs', 'tymek']",2018-09-21T10:36:30Z,PT4M59S,hd,false
55,AOBI37W2x1o,ANTIHYPE,Sarius - Powiedział Mi Ktoś (prod. Gibbs),1638,"['sarius', 'antihype', 'wszystko', 'co', 'zle', 'rap', 'hip-hop', 'hip', 'hop', 'muzyka', 'teledysk', 'video', 'wiosna', 'gibbs', 'kpsn', 'kurtyna', 'więzi', 'dziedzic', 'korony', 'czasem', 'mariusz', 'to', 'antyhajp', 'asfalt', 'stoprocent', 'sarius powiedział mi ktoś', 'wiking', 'wszystko co zle', 'sarius najhajs', 'sarius kurtyna', 'sarius wiking', 'sarius zasięg', 'sarius dobry chłopak']",2018-09-07T10:56:17Z,PT3M3S,hd,false
56,XmtJxUVaFdU,ANTIHYPE,Sarius - Zasięg / Dobry Chłopak (prod. Gibbs),3868,"['sarius', 'antihype', 'wszystko', 'co', 'zle', 'rap', 'hip-hop', 'hip', 'hop', 'muzyka', 'teledysk', 'video', 'wiosna', 'gibbs', 'kpsn', 'kurtyna', 'więzi', 'dziedzic', 'korony', 'czasem', 'mariusz', 'to', 'antyhajp', 'asfalt', 'stoprocent', 'zasięg', 'dobry chłopak', 'sarius - kurtyna', 'sarius - wiking', 'wiking', 'sarius - dobry chłopak', 'sarius - zasięg', 'sarius szpaku', 'najshajs sarius']",2018-08-22T15:47:17Z,PT4M8S,hd,false
57,E1OjQ_3kh4A,ANTIHYPE,Sarius - Wiking (prod. Gibbs),3420,"['sarius', 'antihype', 'wszystko', 'co', 'zle', 'rap', 'hip-hop', 'hip', 'hop', 'muzyka', 'teledysk', 'video', 'wiosna', 'gibbs', 'kpsn', 'kurtyna', 'więzi', 'dziedzic', 'korony', 'czasem', 'mariusz', 'to', 'antyhajp', 'asfalt', 'stoprocent', 'sarius - wiking', 'wiking', 'Sarius - Wiking', 'Sarius', 'Wiking', 'sarius kurtyna', 'sarius najshajs', 'rogalddl', 'sarius zasięg', 'sarius dobry chłopak']",2018-08-09T15:44:20Z,PT2M57S,hd,false
58,CPoyTKU1Cys,ANTIHYPE,Sarius - Kurtyna (prod. Gibbs),4298,"['sarius', 'antihype', 'rap', 'hip-hop', 'hip', 'hop', 'muzyka', 'teledysk', 'video', 'więzi', 'dziedzic', 'korony', 'czasem', 'mariusz', 'to', 'antyhajp', 'asfalt', 'stoprocent', 'gibbs', 'kpsn', 'wiosna', 'to co chcesz', 'Kurtyna', 'Sarius - Kurtyna', 'Sarius', 'kurtyna', 'sarius - kurtyna', 'najshajs', 'wiking', 'wszystko co zle', 'sarius zasięg', 'sarius dobry chłopak', 'sarius wiking']",2018-07-24T15:50:26Z,PT4M19S,hd,false
59,Nvu7738ig-Y,ANTIHYPE,"Sarius feat. Guzior, Szpaku - NajsHajs (remix) (prod. Gibbs)",2043,"['sarius', 'antihype', 'rap', 'hip-hop', 'hip', 'hop', 'muzyka', 'teledysk', 'video', 'więzi', 'dziedzic', 'korony', 'czasem', 'mariusz', 'to', 'antyhajp', 'asfalt', 'stoprocent', 'guzior', 'szpaku', 'rogal ddl', 'najshajs', 'hajs', 'remix', 'wiosna', 'to co chcesz', 'jedynak', 'najlepszy przyjaciel', 'kartky jak nikt', 'kartky blackout', 'wiking', 'dziecko wojny', 'wszystko co złe']",2018-03-04T18:49:07Z,PT4M43S,hd,false
60,qJcuw3Qtc14,ANTIHYPE,Sarius - Mariusz Śpiewany (prod. Gibbs),1599,"['sarius', 'antihype', 'rap', 'hip-hop', 'hip', 'hop', 'muzyka', 'teledysk', 'video', 'więzi', 'dziedzic', 'korony', 'czasem', 'mariusz', 'to', 'antyhajp', 'asfalt', 'stoprocent', 'gibbs', 'rogal ddl', 'kartky', 'jak nikt', 'najlepszy przyjaciel', 'zima', 'kpsn', 'outro', 'obiad', 'teraz wszyscy', 'zużywamy głowy', 'mariusz śpiewany', 'wiking', 'dziecko wojny', 'kurtyna', 'wszystko co złe']",2017-12-06T13:13:42Z,PT2M48S,hd,false
61,vn54x2zvcUE,ANTIHYPE,Sarius feat. Kacper HTA - Coś (prod. Gibbs),1610,"['sarius', 'antihype', 'rap', 'hip-hop', 'hip', 'hop', 'muzyka', 'teledysk', 'video', 'więzi', 'dziedzic', 'korony', 'czasem', 'mariusz', 'to', 'antyhajp', 'asfalt', 'stoprocent', 'gibbs', 'rogal ddl', 'kartky', 'jak nikt', 'najlepszy przyjaciel', 'zima', 'kpsn', 'outro', 'obiad', 'teraz wszyscy', 'zużywamy głowy', 'kacper hta', 'coś', 'wiking', 'dziecko wojny', 'wszystko co złe']",2017-12-06T12:04:37Z,PT4M25S,hd,false
62,d1syAZqvlGo,ANTIHYPE,Sarius - Heath Ledger (prod. Gibbs),1654,"['sarius', 'antihype', 'rap', 'hip-hop', 'hip', 'hop', 'muzyka', 'teledysk', 'video', 'więzi', 'dziedzic', 'korony', 'czasem', 'mariusz', 'to', 'antyhajp', 'asfalt', 'stoprocent', 'gibbs', 'rogal ddl', 'kartky', 'jak nikt', 'najlepszy przyjaciel', 'zima', 'kpsn', 'outro', 'obiad', 'teraz wszyscy', 'zużywamy głowy', 'heath ledger', 'wiking', 'dziecko wojny', 'wszystko co złe']",2017-12-06T12:04:27Z,PT2M53S,hd,false
63,49kmfb93h_Q,ANTIHYPE,Sarius - Outro (prod. Gibbs),1596,"['sarius', 'antihype', 'rap', 'hip-hop', 'hip', 'hop', 'muzyka', 'teledysk', 'video', 'więzi', 'dziedzic', 'korony', 'czasem', 'mariusz', 'to', 'antyhajp', 'asfalt', 'stoprocent', 'gibbs', 'rogal ddl', 'kartky', 'jak nikt', 'najlepszy przyjaciel', 'zima', 'kpsn', 'outro', 'obiad', 'teraz wszyscy', 'zużywamy głowy', 'dziecko wojny', 'wiking', 'wszystko co złe']",2017-11-24T11:41:40Z,PT2M17S,hd,false
64,A4QlDHIjcts,ANTIHYPE,Sarius - Teraz Wszyscy (prod. Gibbs),1604,"['sarius', 'antihype', 'rap', 'hip-hop', 'hip', 'hop', 'muzyka', 'teledysk', 'video', 'więzi', 'dziedzic', 'korony', 'czasem', 'mariusz', 'to', 'antyhajp', 'asfalt', 'stoprocent', 'gibbs', 'rogal ddl', 'kartky', 'jak nikt', 'najlepszy przyjaciel', 'zima', 'kpsn', 'outro', 'obiad', 'teraz wszyscy', 'zużywamy głowy', 'dziecko wojny', 'wiking', 'wszystko co złe']",2017-11-24T11:41:40Z,PT2M59S,hd,false
65,PLUi2tIpx-0,ANTIHYPE,Sarius - Obiad (prod. Gibbs),1596,"['sarius', 'antihype', 'rap', 'hip-hop', 'hip', 'hop', 'muzyka', 'teledysk', 'video', 'więzi', 'dziedzic', 'korony', 'czasem', 'mariusz', 'to', 'antyhajp', 'asfalt', 'stoprocent', 'gibbs', 'rogal ddl', 'kartky', 'jak nikt', 'najlepszy przyjaciel', 'zima', 'kpsn', 'outro', 'obiad', 'teraz wszyscy', 'zużywamy głowy', 'dziecko wojny', 'wiking', 'wszystko co złe']",2017-11-24T11:41:40Z,PT3M11S,hd,false
66,ZdfTJa7d1hk,ANTIHYPE,Sarius feat  KPSN - Zima (prod. Gibbs),1654,"['sarius', 'antihype', 'rap', 'hip-hop', 'hip', 'hop', 'muzyka', 'teledysk', 'video', 'więzi', 'dziedzic', 'korony', 'czasem', 'mariusz', 'to', 'antyhajp', 'asfalt', 'stoprocent', 'gibbs', 'rogal ddl', 'kartky', 'jak nikt', 'najlepszy przyjaciel', 'zima', 'kpsn', 'outro', 'obiad', 'teraz wszyscy', 'zużywamy głowy', 'dziecko wojny', 'wiking', 'wszystko co złe']",2017-11-24T11:41:40Z,PT4M,hd,false
67,fo5Xr0RsujA,ANTIHYPE,Sarius feat. Kartky - Jak Nikt (prod. Gibbs),1657,"['sarius', 'antihype', 'rap', 'hip-hop', 'hip', 'hop', 'muzyka', 'teledysk', 'video', 'więzi', 'dziedzic', 'korony', 'czasem', 'mariusz', 'to', 'antyhajp', 'asfalt', 'stoprocent', 'gibbs', 'rogal ddl', 'kartky', 'jak nikt', 'najlepszy przyjaciel', 'zima', 'kpsn', 'outro', 'obiad', 'teraz wszyscy', 'zużywamy głowy', 'wiking', 'dziecko wojny', 'wszystko co złe']",2017-11-24T11:41:40Z,PT5M27S,hd,false
68,gQAYZRKBB0k,ANTIHYPE,Sarius - Najlepszy Przyjaciel (prod. Gibbs),1611,"['sarius', 'antihype', 'rap', 'hip-hop', 'hip', 'hop', 'muzyka', 'teledysk', 'video', 'więzi', 'dziedzic', 'korony', 'czasem', 'mariusz', 'to', 'antyhajp', 'asfalt', 'stoprocent', 'gibbs', 'rogal ddl', 'kartky', 'jak nikt', 'najlepszy przyjaciel', 'zima', 'kpsn', 'outro', 'obiad', 'teraz wszyscy', 'zużywamy głowy', 'wiking', 'dziecko wojny', 'wszystko co złe']",2017-11-24T11:41:40Z,PT3M8S,hd,false
69,wr3pQw50Y6g,ANTIHYPE,Sarius - Zużywamy Głowy (prod. Gibbs),1605,"['sarius', 'antihype', 'rap', 'hip-hop', 'hip', 'hop', 'muzyka', 'teledysk', 'video', 'więzi', 'dziedzic', 'korony', 'czasem', 'mariusz', 'to', 'antyhajp', 'asfalt', 'stoprocent', 'gibbs', 'rogal ddl', 'kartky', 'jak nikt', 'najlepszy przyjaciel', 'zima', 'kpsn', 'outro', 'obiad', 'teraz wszyscy', 'zużywamy głowy', 'dziecko wojny', 'wiking', 'wszystko co złe']",2017-11-24T11:41:40Z,PT4M3S,hd,false
70,xBEg6n8zAI0,ANTIHYPE,Sarius - Hometown (prod. Gibbs),1599,"['sarius', 'antihype', 'rap', 'hip-hop', 'hip', 'hop', 'muzyka', 'teledysk', 'video', 'więzi', 'dziedzic', 'korony', 'czasem', 'mariusz', 'to', 'antyhajp', 'asfalt', 'stoprocent', 'gibbs', 'rogal ddl', 'kartky', 'jak nikt', 'najlepszy przyjaciel', 'zima', 'kpsn', 'outro', 'obiad', 'teraz wszyscy', 'zużywamy głowy', 'dziecko wojny', 'wiking', 'wszystko co złe']",2017-11-24T11:41:40Z,PT3M52S,hd,false
71,jTb_aoVjiWU,ANTIHYPE,Sarius - Jedynak (prod. Gibbs),2278,"['sarius', 'antihype', 'rap', 'hip-hop', 'hip', 'hop', 'muzyka', 'teledysk', 'video', 'więzi', 'dziedzic', 'korony', 'czasem', 'mariusz', 'to', 'antyhajp', 'asfalt', 'stoprocent', 'jedynak', 'gibbs', 'rogal ddl', 'najshajs', 'wiosna', 'to co chce', 'wiking', 'wszystko co złe', 'dziecko wojny']",2017-11-07T16:36:09Z,PT5M21S,hd,false
72,a9vUReZDcGU,ANTIHYPE,Sarius - Powrócisz Tu (prod. Gibbs),1999,"['sarius', 'antihype', 'rap', 'hip-hop', 'hip', 'hop', 'muzyka', 'teledysk', 'video', 'więzi', 'dziedzic', 'korony', 'czasem', 'mariusz', 'to', 'antyhajp', 'asfalt', 'stoprocent', 'powrócisz tu', 'gibbs', 'wiking', 'dziecko wojny', 'wszystko co złe']",2017-10-31T11:39:29Z,PT2M35S,hd,false
73,Uodq2uDxnPc,ANTIHYPE,Sarius feat. Ten Typ Mes - Japy (prod. Gibbs),2096,"['sarius', 'antihype', 'rap', 'hip-hop', 'hip', 'hop', 'muzyka', 'teledysk', 'video', 'więzi', 'dziedzic', 'korony', 'czasem', 'mariusz', 'to', 'antyhajp', 'asfalt', 'stoprocent', 'gibbs', 'ten typ mes', 'mes', 'alkopoligamia', 'stasiak', 'dawid po', 'dziecko wojny', 'wiking', 'wszystko co złe']",2017-10-19T12:32:08Z,PT3M38S,hd,false
74,dZgUMESFAaw,ANTIHYPE,Sarius - Wiosna (prod. Gibbs),2089,"['sarius', 'antihype', 'rap', 'hip-hop', 'hip', 'hop', 'muzyka', 'teledysk', 'video', 'więzi', 'dziedzic', 'korony', 'czasem', 'mariusz', 'to', 'antyhajp', 'asfalt', 'stoprocent', 'wiosna', 'gibbs', 'sensi&', 'paluch', 'bor', 'bor records', 'czarna owca', 'cardio', 'wiking', 'dziecko wojny', 'wszystko co złe']",2017-10-12T13:42:39Z,PT3M36S,hd,false
75,vQkdD5w6vyE,ANTIHYPE,Sarius - To Co Chcesz (prod. Gibbs),2116,"['sarius', 'antihype', 'rap', 'hip-hop', 'hip', 'hop', 'muzyka', 'teledysk', 'video', 'więzi', 'dziedzic', 'korony', 'czasem', 'mariusz', 'to', 'antyhajp', 'asfalt', 'stoprocent', 'to co chcesz', 'gibbs', 'bor', 'bor records', 'paluch', 'sarius wiking', 'sarius dziecko wojny', 'wszystko co złe', 'wiking']",2017-10-05T13:01:07Z,PT3M51S,hd,false
76,86N81xh1Lrg,BORCREW OFFICIAL,Lubin - Morena latem (prod. Worek),544,,2022-08-26T12:59:01Z,PT2M33S,hd,false
77,ZsS1_CZpM9w,BORCREW OFFICIAL,JANKES - TRAPSTAR (prod. Bary Douglas),980,,2022-08-11T12:57:29Z,PT2M10S,hd,false
78,H2504Lt94A0,BORCREW OFFICIAL,Kamel - Mam swoje powody prod 2K,1175,,2022-07-17T14:33:03Z,PT3M20S,hd,false
79,JI2pqbG7yGQ,BORCREW OFFICIAL,Kamel - R.I.P prod. SHDOW,1175,,2022-07-17T14:33:03Z,PT2M41S,hd,false
80,c9_4lYJoVTU,BORCREW OFFICIAL,Kamel - Cień prod. PSR,1175,,2022-07-17T14:33:03Z,PT2M29S,hd,false
81,kGpvsHxSU40,BORCREW OFFICIAL,Kamel -  Od kołyski aż po grób prod. 2K,1175,,2022-07-17T14:33:03Z,PT3M10S,hd,false
82,wYaur0m41yE,BORCREW OFFICIAL,"Kamel - Bloki, bramy prod. Jarxx",1175,,2022-07-17T14:33:03Z,PT2M14S,hd,false
83,Cgj3uVJ7Mow,BORCREW OFFICIAL,Kamel - Frisbee feat. Dawol prod. 2K,1175,,2022-07-17T14:33:02Z,PT3M17S,hd,false
84,Tg86KA97DLE,BORCREW OFFICIAL,Kamel - Jetski in Miami prod. SHDOW,1175,,2022-07-17T14:33:02Z,PT2M44S,hd,false
85,VKwqWiQPokY,BORCREW OFFICIAL,KAMEL X LIPA X PALUCH X DJ TAEK - BLOX (PROD. MORTE),1237,,2022-07-15T12:52:41Z,PT4M21S,hd,false
86,KWYO69crEKI,BORCREW OFFICIAL,Kamel - Chmury (prod. Morte),1008,,2022-07-08T13:08:07Z,PT3M29S,hd,false
87,be1ZFLeZArw,BORCREW OFFICIAL,Lubin - Morena/Wrzeszcz feat. Bokser (prod. Worek),629,,2022-07-05T16:06:35Z,PT3M13S,hd,false
88,qTV3n2j_548,BORCREW OFFICIAL,Kamel - Wampiry (prod. Morte),831,,2022-07-01T12:59:26Z,PT3M4S,hd,false
89,YlcVTRaQ7xo,BORCREW OFFICIAL,Kamel - S.O.S (prod. 2K),1122,,2022-06-24T13:00:46Z,PT2M32S,hd,false
90,_FyYyPGGSsU,BORCREW OFFICIAL,JANKES - SUSHI (prod. Shock Waves),857,,2022-06-02T12:58:09Z,PT3M14S,hd,false
91,UM308F0gZ4Y,BORCREW OFFICIAL,Lubin & Worek - Tempo ft. Paluch,1409,,2022-05-27T14:00:02Z,PT3M17S,hd,false
92,QflhWTRAkSk,BORCREW OFFICIAL,Lubin & Worek - Babygirl,826,,2022-05-17T13:58:51Z,PT3M25S,hd,false
93,zsNZX2ae_J8,BORCREW OFFICIAL,Kamel - Wsiadaj i nie pier*ol prod. 2K,989,,2022-05-12T12:55:07Z,PT3M36S,hd,false
94,v215S4I0F7M,BORCREW OFFICIAL,Lubin & Worek - Luz i Moc,933,,2022-04-28T13:58:26Z,PT2M34S,hd,false
95,DXbS31KvWR0,BORCREW OFFICIAL,Lubin & Worek - Robin Hood,1010,,2022-04-11T12:56:42Z,PT3M4S,hd,false
96,4L8QRUxJYb8,BORCREW OFFICIAL,"Paluch ""WAŻNE RZECZY"" ft Kaz Bałagane",2389,,2022-04-01T08:52:23Z,PT3M49S,hd,false
97,A-VzeEncDxE,BORCREW OFFICIAL,"Paluch ""LiL"" (LITERY I LICZBY)",2312,,2022-04-01T08:52:23Z,PT3M9S,hd,false
98,HjZsR8Ww5g8,BORCREW OFFICIAL,"Paluch ""KOMPOT"" ft. Major SPZ",2379,,2022-04-01T08:52:23Z,PT2M29S,hd,false
99,OEcfq7-zpOo,BORCREW OFFICIAL,"Paluch ""POMYLONY BALET"" (mefedron diss) ft. Dj Taek",2411,,2022-04-01T08:52:23Z,PT2M17S,hd,false
100,S40FrG0D3jE,BORCREW OFFICIAL,"Paluch ""GŁĘBSZY ODDECH""",2359,,2022-04-01T08:52:23Z,PT3M9S,hd,false
101,nldZavZM6qg,BORCREW OFFICIAL,"Paluch ""RUCHOME SCHODY"" ft. Kubiszew, Dj Kebs",2496,,2022-04-01T08:52:23Z,PT3M13S,hd,false
102,uJQNzCAtzdk,BORCREW OFFICIAL,"Paluch ""ZOSTAWIĆ COŚ PO SOBIE 2K21"" ft. Dj Taek",2479,,2022-04-01T08:52:23Z,PT2M47S,hd,false
103,ZC_bdZbTV3Y,BORCREW OFFICIAL,Paluch „NIEDOPASOWANY” ft. Vito Bambino,2385,,2022-03-31T07:57:13Z,PT3M30S,hd,false
104,VqpI1donq4I,BORCREW OFFICIAL,"Paluch - ""SOR""",2687,,2022-03-27T10:52:16Z,PT3M15S,hd,false
105,7Mz0QBIIqNM,BORCREW OFFICIAL,"Paluch - ""PROFESOR""",2679,,2022-03-21T11:58:10Z,PT3M,hd,false
106,jGMu9HO3X4g,BORCREW OFFICIAL,Paluch „PUCH” ft. Avi,3629,,2022-03-10T12:57:09Z,PT3M32S,hd,false
107,pjXFnhhzTOs,BORCREW OFFICIAL,"Paluch ""Bez Strachu"" prod. SoDrumatic cuty Dj Taek (New Music Video)",2328,,2022-02-07T14:55:54Z,PT4M29S,hd,false
108,RRxfHMLXz9c,BORCREW OFFICIAL,Oliver Olson - Dom ft. Dedis prod. Gibbs,143,,2022-01-03T13:56:24Z,PT3M14S,hd,false
109,NlNTcbJUtfA,BORCREW OFFICIAL,Paluch - Na Chłodno (Dj Taek Remix),642,,2021-12-31T14:01:09Z,PT2M15S,hd,false
110,WPdzylqH5ZU,BORCREW OFFICIAL,Lubin & Worek - Prawdziwe uczucia 2,687,,2021-12-24T16:57:58Z,PT3M32S,hd,false
111,HoPHBxbK93U,BORCREW OFFICIAL,"Paluch - ""Buty z Betonu"" prod. D3W",1071,,2021-12-20T12:59:43Z,PT3M33S,hd,false
112,KLKAyLea9Z0,BORCREW OFFICIAL,Joda x Lubin - All Inclusive,738,,2021-12-08T13:52:19Z,PT3M8S,hd,false
113,ZIgHZy1wxo4,BORCREW OFFICIAL,OLIVER OLSON - ZAPAMIETAJ MNIE FT INTRUZ PROD. PSR,887,,2021-11-12T12:24:51Z,PT3M10S,hd,false
114,-A1C9UI00Yk,BORCREW OFFICIAL,OLIVER OLSON - 777 FT FLORAL BUGS PROD. DRUID,887,,2021-11-12T10:44:31Z,PT2M39S,hd,false
115,E0bleLuU6A0,BORCREW OFFICIAL,OLIVER OLSON - 2020 FT GMB PROD. SERGIUSZ,887,,2021-11-12T10:44:31Z,PT2M40S,hd,false
116,GXq-jQ-DW-4,BORCREW OFFICIAL,OLIVER OLSON - UMIAR PROD. GIBBS,887,,2021-11-12T10:44:31Z,PT2M45S,hd,false
117,QCo8oTk9NOk,BORCREW OFFICIAL,OLIVER OLSON - LIMBO PROD. GIBBS,887,,2021-11-12T10:44:31Z,PT3M16S,hd,false
118,fluYAbe7NX8,BORCREW OFFICIAL,OLIVER OLSON - TLOKI PROD. GIBBS,887,,2021-11-12T10:44:31Z,PT2M53S,hd,false
119,kZpd4brS7xU,BORCREW OFFICIAL,OLIVER OLSON - DELAY PROD. DRUID,887,,2021-11-12T10:44:31Z,PT3M10S,hd,false
120,xCbsdIi0GwA,BORCREW OFFICIAL,OLIVER OLSON - POWIEDZ CO MAM ZROBIC PROD. 4MONEY,887,,2021-11-12T10:44:31Z,PT2M58S,hd,false
121,GXo9MGiHUr0,BORCREW OFFICIAL,"Oliver Olson - Milion ft. Gibbs, Opał (prod. Druid)",2045,,2021-10-29T13:01:37Z,PT3M34S,hd,false
122,tKFsbZLuNx0,BORCREW OFFICIAL,Murcielago,529,,2021-10-18T14:03:08Z,PT3M6S,hd,false
123,_5Tcgq2-wqo,BORCREW OFFICIAL,Lipa - Głuptas (prod. Szwed SWD),456,,2021-10-01T12:56:25Z,PT3M32S,hd,false
124,r630GxdXjsI,BORCREW OFFICIAL,"Paluch - ""Na Chłodno"" prod. Worek",1008,,2021-09-10T09:56:01Z,PT2M37S,hd,false
125,xWqmptUYia0,BORCREW OFFICIAL,"Oliver Olson - ""Spacer"" (prod. Druid)",2399,,2021-08-30T12:57:49Z,PT3M1S,hd,false
126,DLi8lN4Goic,BORCREW OFFICIAL,Meksyk,686,,2021-08-23T12:54:22Z,PT2M15S,hd,false
127,C7u96iGsntE,BORCREW OFFICIAL,"Paluch - ""Każdy Blok"" Julas Remix",479,,2021-08-02T11:56:36Z,PT3M14S,hd,false
128,2IviamTgnCU,BORCREW OFFICIAL,Oliver Olson - „Na lepsze” (prod. Druid),1761,,2021-07-28T11:57:30Z,PT2M39S,hd,false
129,mSA2DTR_kF0,BORCREW OFFICIAL,Lubin & Worek - TESTO VIBE (cuty DJ Te),783,,2021-07-05T12:00:44Z,PT2M13S,hd,false
130,MtByQaGtQng,BORCREW OFFICIAL,"Paluch - ""Każdy Blok"" prod. PSR",2103,,2021-06-02T08:59:43Z,PT3M30S,hd,false
131,g3bU90Qi-w0,BORCREW OFFICIAL,"Lubin x Worek - Czuję, że żyję",638,,2021-04-26T12:59:47Z,PT2M49S,hd,false
132,zi90mFUTQ3Y,BORCREW OFFICIAL,Aero - Anioł Stróż | OWOCE MORZA#3,953,,2021-04-19T13:01:29Z,PT3M14S,hd,false
133,NsXF0D-kOyM,BORCREW OFFICIAL,"Somp – Trołap (prod. Oer, skrecze DJ Wiśnia)",1270,,2021-04-16T12:56:11Z,PT2M17S,hd,false
134,ymNVjsv1W_E,BORCREW OFFICIAL,Lipa - Zimny Stan (prod. Nairo),1254,,2021-04-09T12:58:27Z,PT3M15S,hd,false
135,6ki-rA4Nt70,BORCREW OFFICIAL,Lipa - ToTuToTam (prod. Oil),1252,,2021-03-29T11:43:29Z,PT2M20S,hd,false
136,7rB5a4QQUec,BORCREW OFFICIAL,Lipa - Uff (prod. Deckster),1251,,2021-03-29T11:43:28Z,PT2M13S,hd,false
137,ZFtEgHbFJHk,BORCREW OFFICIAL,Lipa - Nie liczę na cud (prod. Mors),1257,,2021-03-29T11:43:28Z,PT2M43S,hd,false
138,od2LnnAN2I4,BORCREW OFFICIAL,Lipa - Grzyby (prod. Deckster),1254,,2021-03-29T11:43:28Z,PT3M13S,hd,false
139,tEthOfXHOI4,BORCREW OFFICIAL,Lipa - Nienawidzę Horrorów (prod. Deckster),1266,,2021-03-29T11:43:28Z,PT2M1S,hd,false
140,xxPspUNVudw,BORCREW OFFICIAL,Lipa - Morze Karaiben (prod. Morte),1258,,2021-03-29T11:43:28Z,PT3M7S,hd,false
141,EWJZGImJHOY,BORCREW OFFICIAL,Lipa - Bezprawie ft. Kabe (prod. Szwed SWD),1809,,2021-03-26T13:56:44Z,PT2M50S,hd,false
142,VFGF9HKMbAI,BORCREW OFFICIAL,Aero - Niewinni | OWOCE MORZA#2,804,,2021-03-17T14:00:53Z,PT2M32S,hd,false
143,mcGSa2D5V_k,BORCREW OFFICIAL,Somp - Mi nie minie (prod. Faded Dollars),1325,,2021-03-15T13:57:47Z,PT2M56S,hd,false
144,QuVuR7ETAP0,BORCREW OFFICIAL,Lipa - Cień Dziecka,2102,,2021-03-09T13:59:07Z,PT2M43S,hd,false
145,09EJ4swwys4,BORCREW OFFICIAL,Lorem ipsum,560,,2021-02-22T14:05:20Z,PT2M28S,hd,false
146,2-ueyFHiLuU,BORCREW OFFICIAL,Test,645,,2021-02-22T14:05:20Z,PT3M13S,hd,false
147,7FmQ_cTvQSY,BORCREW OFFICIAL,Sprawiedliwy,615,,2021-02-22T14:05:20Z,PT3M6S,hd,false
148,Bbpeys9t6oA,BORCREW OFFICIAL,Banderola,643,,2021-02-22T14:05:20Z,PT3M11S,hd,false
149,CG8JJiMnUsE,BORCREW OFFICIAL,Zniknąć,556,,2021-02-22T14:05:20Z,PT2M44S,hd,false
150,H8-xdqyRSZs,BORCREW OFFICIAL,Wallstreet,591,,2021-02-22T14:05:20Z,PT2M30S,hd,false
151,dOUbUbdOM-Y,BORCREW OFFICIAL,Konsekwencje,641,,2021-02-22T14:05:20Z,PT2M20S,hd,false
152,d_c4oa656b0,BORCREW OFFICIAL,Twoje zdrówko,582,,2021-02-22T14:05:20Z,PT2M40S,hd,false
